subcategory_1,subcategory_2,similarity
Boat Rentals,Sports Complexes,0.33344101905822754
Castles,Disney Parks & Activities,0.3334236145019531
Climbing Tours,Other Outdoor Activities,0.3334178328514099
Game & Entertainment Centers,Nature & Wildlife Areas,0.3333292603492737
Civic Centers,Room Escape Games,0.33332663774490356
Adrenaline & Extreme Tours,Hop-On Hop-Off Tours,0.33332329988479614
Disney Parks & Activities,Waterfalls,0.33329838514328003
Disney Parks & Activities,Monuments & Statues,0.33328044414520264
Marinas,Parks,0.33321627974510193
Dolphin & Whale Watching,Natural History Museums,0.3331443667411804
Fountains,Horseback Riding Tours,0.33312490582466125
Gift & Specialty Shops,Wineries & Vineyards,0.33312463760375977
Theaters,Theme Parks,0.33312344551086426
City Tours,Night Tours,0.33310025930404663
Air Tours,Scenic Drives,0.33307111263275146
Farms,Food Tours,0.3330008387565613
Government Buildings,National Parks,0.33292487263679504
Fishing Charters & Tours,Specialty Museums,0.3329032063484192
Beer Tastings & Tours,Visitor Centers,0.33286523818969727
Casinos,Fountains,0.33274829387664795
Adrenaline & Extreme Tours,Movie & TV Tours,0.33268648386001587
Cultural Tours,Nature & Wildlife Tours,0.332663893699646
Scenic Railroads,Theme Parks,0.3326476216316223
Arenas & Stadiums,Playgrounds,0.33263200521469116
Adrenaline & Extreme Tours,Playgrounds,0.3325529396533966
Battlefields,Playgrounds,0.33254480361938477
Food Tours,Monuments & Statues,0.33250734210014343
Monuments & Statues,Water Parks,0.33250120282173157
Food Tours,Science Museums,0.33248206973075867
Tramways,Water Parks,0.3324628174304962
Air Tours,Kayaking & Canoeing,0.3323671221733093
Day Trips,Speed Boats Tours,0.3323395252227783
Distilleries,Spas,0.3323218822479248
Scuba & Snorkeling,Stand-Up Paddleboarding,0.33231109380722046
Art Galleries,Gear Rentals,0.33230316638946533
"Bar, Club & Pub Tours",Playgrounds,0.3322669267654419
Adrenaline & Extreme Tours,Submarine Tours,0.33222606778144836
Observation Decks & Towers,Visitor Centers,0.33221250772476196
Fountains,Government Buildings,0.3322017788887024
National Parks,Science Museums,0.3321951925754547
Rides & Activities,Sightseeing Tours,0.33213528990745544
Canyons,Disney Parks & Activities,0.33194756507873535
National Parks,Nature & Wildlife Tours,0.33182787895202637
Playgrounds,"Surfing, Windsurfing & Kitesurfing",0.3318190574645996
Beer Tastings & Tours,Military Bases & Facilities,0.3317931294441223
Bowling Alleys,Factory Outlets,0.3317774534225464
Art Galleries,Theaters,0.331765353679657
Shopping Malls,Tramways,0.33167433738708496
Antique Stores,Parks,0.33164897561073303
Churches & Cathedrals,Visitor Centers,0.33162984251976013
Fishing Charters & Tours,Segway Tours,0.3315569758415222
Exhibitions,Ski & Snow Tours,0.3315393924713135
Sightseeing Tours,Theaters,0.3314202129840851
Historic Sites,Parks,0.3313260078430176
Fountains,Tramways,0.33131933212280273
City Tours,Natural History Museums,0.33128029108047485
Architectural Buildings,Shopping Malls,0.3312569260597229
Lessons & Workshops,Nature & Wildlife Tours,0.3312494158744812
Art Museums,Boat Tours,0.3312448263168335
Historic Walking Areas,Lighthouses,0.33120787143707275
Farmers Markets,Horseback Riding Tours,0.3311992883682251
Marinas,Ski & Snow Tours,0.3311900496482849
"Bar, Club & Pub Tours",Military Bases & Facilities,0.3311789035797119
Marinas,Volcanos,0.33117398619651794
Conference & Convention Centers,Sports Complexes,0.33114320039749146
Beaches,Nature & Wildlife Areas,0.33113205432891846
Air Tours,Sports Camps & Clinics,0.3311018943786621
"Bar, Club & Pub Tours",Wineries & Vineyards,0.33106955885887146
Scenic Railroads,Symphonies,0.330986350774765
"4WD, ATV & Off-Road Tours",Stand-Up Paddleboarding,0.33098578453063965
Flea & Street Markets,Neighborhoods,0.3309487998485565
Bars & Clubs,Jogging Paths & Tracks,0.33093446493148804
Scuba & Snorkeling,Universities & Schools,0.3308756351470947
Gift & Specialty Shops,Monuments & Statues,0.3308755159378052
Fountains,Parks,0.3308700919151306
Bike Tours,Gardens,0.3307838439941406
Food & Drink Festivals,"Literary, Art & Music Tours",0.33078327775001526
Arenas & Stadiums,Jogging Paths & Tracks,0.33075660467147827
Farmers Markets,Playgrounds,0.33074015378952026
Cultural Tours,Sacred & Religious Sites,0.3307395875453949
Multi-day Tours,Scenic Drives,0.33061087131500244
Casinos,Caverns & Caves,0.33052727580070496
Canyons,Deserts,0.3305239677429199
Gift & Specialty Shops,River Rafting & Tubing,0.33049458265304565
"Bar, Club & Pub Tours",Conference & Convention Centers,0.33042940497398376
Food Tours,"Literary, Art & Music Tours",0.33040693402290344
Food & Drink Festivals,Sports Camps & Clinics,0.33036670088768005
Missions,Submarine Tours,0.33033865690231323
Bus Tours,Disney Parks & Activities,0.3302944302558899
Art Galleries,Distilleries,0.330267071723938
Fountains,Scenic Drives,0.33024168014526367
Hiking & Camping Tours,Movie & TV Tours,0.3301779627799988
Golf Courses,Universities & Schools,0.33013951778411865
Golf Courses,Mini Golf,0.3301297724246979
Duck Tours,Equestrian Trails,0.3300379812717438
Historical & Heritage Tours,Lighthouses,0.33001288771629333
Food & Drink Festivals,Other Outdoor Activities,0.33000481128692627
Breweries,Volcanos,0.3299960792064667
Breweries,Waterfalls,0.32998740673065186
Arenas & Stadiums,Gardens,0.32987460494041443
Castles,Spas,0.32987338304519653
"Bar, Club & Pub Tours",Other Outdoor Activities,0.3298566937446594
Ghost & Vampire Tours,State Parks,0.3298526406288147
Disney Parks & Activities,Gift & Specialty Shops,0.3298184275627136
Aquariums,Room Escape Games,0.32970792055130005
Eco Tours,Night Tours,0.32970142364501953
Lessons & Workshops,River Rafting & Tubing,0.32966822385787964
Casinos,Government Buildings,0.3296361565589905
Canyoning & Rappelling Tours,Ghost & Vampire Tours,0.3295876681804657
Canyons,Visitor Centers,0.32957690954208374
Bridges,Government Buildings,0.3295295834541321
Air Tours,Theme Parks,0.3294770419597626
Gardens,Historic Walking Areas,0.32942289113998413
Self-Guided Tours & Rentals,Visitor Centers,0.32941538095474243
Bus Tours,Fountains,0.3293938636779785
Ghost & Vampire Tours,Gift & Specialty Shops,0.3293607234954834
History Museums,Water Parks,0.3293567895889282
Forests,Ski & Snowboard Areas,0.32933586835861206
Performances,Theaters,0.3293105959892273
Caverns & Caves,Gift & Specialty Shops,0.32929110527038574
Jazz Clubs & Bars,Rides & Activities,0.3292839229106903
Ghost & Vampire Tours,Waterfalls,0.32927757501602173
Mass Transportation Systems,Speed Boats Tours,0.3292165994644165
Military Museums,Sports Complexes,0.32919999957084656
Duck Tours,Factory Tours,0.3291986286640167
Horseback Riding Tours,Parks,0.32919639348983765
Bowling Alleys,Caverns & Caves,0.32917535305023193
Gear Rentals,Nature & Wildlife Tours,0.32917261123657227
Other Food & Drink,Scavenger Hunts,0.32916203141212463
Beer Tastings & Tours,Movie Theaters,0.3291109800338745
Distillery Tours,Food & Drink Festivals,0.3290625512599945
Movie & TV Tours,Visitor Centers,0.329035222530365
Horse Tracks,Speed Boats Tours,0.32899194955825806
City Tours,Hiking Trails,0.3289817273616791
Observation Decks & Towers,Wineries & Vineyards,0.32895535230636597
Submarine Tours,Waterskiing & Jetskiing,0.3288648724555969
Concerts,Eco Tours,0.32885265350341797
Exhibitions,Private Tours,0.3288058638572693
Canyons,Monuments & Statues,0.32878386974334717
Beach & Pool Clubs,Cigar Bars,0.32874196767807007
Private Tours,Ski & Snowboard Areas,0.32872965931892395
Historical & Heritage Tours,Visitor Centers,0.32872477173805237
Sightseeing Tours,Ski & Snowboard Areas,0.32870689034461975
Speed Boats Tours,Swim with Dolphins,0.3286692500114441
Fishing Charters & Tours,State Parks,0.3286357522010803
Cultural Tours,Lessons & Workshops,0.3286065459251404
Civic Centers,Lighthouses,0.32855987548828125
Food Tours,Wineries & Vineyards,0.32854798436164856
Forests,Wineries & Vineyards,0.32846707105636597
Multi-day Tours,"Surfing, Windsurfing & Kitesurfing",0.3284626007080078
Farms,State Parks,0.32844191789627075
Lighthouses,Wineries & Vineyards,0.3284287452697754
Art Museums,Theme Parks,0.32839512825012207
Beer Tastings & Tours,Waterfalls,0.3283897042274475
Horseback Riding Tours,Mass Transportation Systems,0.32837897539138794
Casinos,Hiking Trails,0.32835376262664795
Beaches,Theme Parks,0.32833677530288696
Bars & Clubs,Shopping Malls,0.328316330909729
Gear Rentals,Stand-Up Paddleboarding,0.3283098042011261
Educational sites,Sightseeing Tours,0.328298419713974
Horse Tracks,Mass Transportation Systems,0.32823890447616577
Food Tours,National Parks,0.32823479175567627
Boat Rentals,Dams,0.3282098174095154
Concerts,Dinner Theaters,0.3281799852848053
Fountains,Room Escape Games,0.32810720801353455
Disney Parks & Activities,Scenic Railroads,0.32809552550315857
Other Outdoor Activities,Ski & Snow Tours,0.3280380368232727
Rides & Activities,Water Sports,0.32797712087631226
Bars & Clubs,Bus Tours,0.3279098570346832
Bowling Alleys,Civic Centers,0.3279036581516266
Ghost & Vampire Tours,Specialty Museums,0.3278970718383789
Military Bases & Facilities,Ski & Snow Tours,0.32788145542144775
Fountains,Lookouts,0.32785922288894653
Comedy Clubs,"Literary, Art & Music Tours",0.327781081199646
Spas,Universities & Schools,0.3277665972709656
Factory Outlets,Lighthouses,0.32773151993751526
Architectural Buildings,Eco Tours,0.32771795988082886
Taxis & Shuttles,Wineries & Vineyards,0.3277152180671692
City Tours,Zoos,0.32764479517936707
Educational sites,Scenic Walking Areas,0.3275884985923767
Cemeteries,Forests,0.32743942737579346
Civic Centers,Playgrounds,0.32735931873321533
Architectural Buildings,Historic Walking Areas,0.3273490369319916
Boat Rentals,Water Sports,0.32727891206741333
Jogging Paths & Tracks,Sports Camps & Clinics,0.32725274562835693
Airport Lounges,Bars & Clubs,0.3272462487220764
Government Buildings,Visitor Centers,0.32722610235214233
Bus Tours,Sports Complexes,0.32719308137893677
Disney Parks & Activities,Science Museums,0.32717421650886536
Multi-day Tours,Ski & Snowboard Areas,0.327148973941803
Air Tours,Movie Theaters,0.3270491659641266
Bridges,Casinos,0.32694774866104126
Department Stores,Gift & Specialty Shops,0.32692426443099976
Cigar Bars,Safaris,0.3268757462501526
Mines,Theme Parks,0.32680100202560425
Canyons,Horseback Riding Tours,0.3267678916454315
Biking Trails,Segway Tours,0.32676345109939575
Day Trips,Factory Tours,0.32673379778862
Boat Rentals,Submarine Tours,0.3267093002796173
Scenic Railroads,Speed Boats Tours,0.3266937732696533
Ghost & Vampire Tours,Universities & Schools,0.32665717601776123
Aquariums,Art Galleries,0.3266531825065613
Boat Tours,Concerts,0.3265154957771301
Game & Entertainment Centers,Monuments & Statues,0.32648420333862305
Ferries,Horseback Riding Tours,0.3264322876930237
Factory Tours,Taxis & Shuttles,0.32637524604797363
Archaeology Tours,Food Tours,0.3263707160949707
Castles,Tramways,0.32634663581848145
Casinos,Scuba & Snorkeling,0.3263189196586609
Dolphin & Whale Watching,Zipline & Aerial Adventure Parks,0.32626837491989136
Nature & Wildlife Tours,Visitor Centers,0.32625389099121094
Antique Stores,Playgrounds,0.32623738050460815
Air Tours,Room Escape Games,0.32619038224220276
Fountains,Libraries,0.326151579618454
City Tours,Speed Boats Tours,0.3261505365371704
Art Galleries,Caverns & Caves,0.32604703307151794
Caverns & Caves,City Tours,0.3260376453399658
Flea & Street Markets,Hiking & Camping Tours,0.3259810209274292
City Tours,Performances,0.3259679675102234
Department Stores,Theaters,0.3258816599845886
Jazz Clubs & Bars,Private Tours,0.32585546374320984
Dolphin & Whale Watching,Scenic Drives,0.325853168964386
Rides & Activities,Speed Boats Tours,0.3257795572280884
Beaches,Golf Courses,0.3257089853286743
Art Galleries,"Bar, Club & Pub Tours",0.32569044828414917
Food Tours,Theaters,0.3256574869155884
Fishing Charters & Tours,Visitor Centers,0.32562774419784546
Breweries,Factory Outlets,0.3255389928817749
Submarine Tours,"Surfing, Windsurfing & Kitesurfing",0.3254915475845337
City Tours,Fountains,0.32547837495803833
Farmers Markets,Neighborhoods,0.32546114921569824
Nature & Wildlife Tours,Parks,0.3254602551460266
"Bar, Club & Pub Tours",Zipline & Aerial Adventure Parks,0.32537519931793213
Dolphin & Whale Watching,Wineries & Vineyards,0.3252139091491699
Dams,Water Sports,0.32516467571258545
Children's Museums,Taxis & Shuttles,0.32512396574020386
Military Museums,Water Parks,0.3250812292098999
Biking Trails,Canyoning & Rappelling Tours,0.3250747621059418
Adrenaline & Extreme Tours,Jogging Paths & Tracks,0.325033962726593
Archaeology Tours,Horseback Riding Tours,0.32502463459968567
"Literary, Art & Music Tours",Speed Boats Tours,0.32501405477523804
Gear Rentals,Helicopter Tours,0.3249657154083252
Beaches,Walking Tours,0.32495683431625366
Movie Theaters,Performances,0.32495278120040894
Scuba & Snorkeling,Sports Complexes,0.3248724937438965
Breweries,Scenic Railroads,0.3248599171638489
Bowling Alleys,Theaters,0.3248150646686554
Food & Drink Festivals,Rides & Activities,0.3247607350349426
Bridges,Golf Courses,0.32473665475845337
Beer Tastings & Tours,Specialty Museums,0.3247140645980835
Historic Sites,Playgrounds,0.3247138261795044
Other Fun & Games,Room Escape Games,0.32467421889305115
Eco Tours,Exhibitions,0.3246461749076843
Gift & Specialty Shops,Marinas,0.32460272312164307
Hiking Trails,Off-Road & ATV Trails,0.3245919346809387
Scenic Walking Areas,Segway Tours,0.3245842158794403
Breweries,Libraries,0.32456091046333313
Health/Fitness Clubs & Gyms,Rides & Activities,0.3245295286178589
Ferries,"Surfing, Windsurfing & Kitesurfing",0.3245112895965576
Dolphin & Whale Watching,Science Museums,0.3244777321815491
"Literary, Art & Music Tours",Scenic Walking Areas,0.32447007298469543
Factory Outlets,Gardens,0.3244619369506836
Ghost & Vampire Tours,Scenic Railroads,0.3244568109512329
Bike Tours,Movie Theaters,0.3244170546531677
Cultural Events,History Museums,0.324384480714798
City Tours,Movie & TV Tours,0.324275404214859
Lookouts,Points of Interest & Landmarks,0.32427167892456055
Government Buildings,Movie Theaters,0.324263334274292
Lessons & Workshops,Scuba & Snorkeling,0.32424449920654297
Disney Parks & Activities,Walking Tours,0.3242049813270569
Cemeteries,Spas,0.3241827189922333
Military Bases & Facilities,Sports Complexes,0.3241814970970154
Government Buildings,Zoos,0.3241761028766632
Kayaking & Canoeing,Universities & Schools,0.3241664171218872
Other Outdoor Activities,Skydiving,0.3241389989852905
Beaches,Cemeteries,0.3241276144981384
Gardens,Private Tours,0.3241068720817566
Ghost & Vampire Tours,Zoos,0.3240969777107239
Golf Courses,Theaters,0.3240785300731659
Educational sites,Natural History Museums,0.32406845688819885
Off-Road & ATV Trails,Valleys,0.3240671157836914
Boat Tours,Historical & Heritage Tours,0.3240591883659363
Marinas,Stand-Up Paddleboarding,0.3240121006965637
Factory Outlets,Farmers Markets,0.32380878925323486
Airport Lounges,Sports Camps & Clinics,0.32380208373069763
Exhibitions,Observation Decks & Towers,0.3237624764442444
Distillery Tours,Jazz Clubs & Bars,0.3237556517124176
Game & Entertainment Centers,State Parks,0.32372963428497314
Cemeteries,Natural History Museums,0.3237227201461792
Caverns & Caves,Dolphin & Whale Watching,0.3235342502593994
Jogging Paths & Tracks,Nature & Wildlife Tours,0.32351154088974
Bars & Clubs,Historical & Heritage Tours,0.32350343465805054
Game & Entertainment Centers,Spas,0.3234853744506836
Bars & Clubs,Spas,0.3234456777572632
Gardens,Sports Camps & Clinics,0.32338857650756836
Canyons,Kayaking & Canoeing,0.3233828544616699
Food Tours,Historical & Heritage Tours,0.32332396507263184
Forests,Observatories & Planetariums,0.32329195737838745
Canyoning & Rappelling Tours,Hiking Trails,0.3231348395347595
Volcanos,Wine Tours & Tastings,0.3230489194393158
Scenic Drives,"Surfing, Windsurfing & Kitesurfing",0.322997510433197
Canyons,Observatories & Planetariums,0.3229709565639496
Scuba & Snorkeling,Submarine Tours,0.3229674696922302
Bus Transportation,Rides & Activities,0.32296544313430786
Beer Tastings & Tours,Monuments & Statues,0.3229055106639862
Lessons & Workshops,Nature & Wildlife Areas,0.3228987455368042
Private Tours,Sports Camps & Clinics,0.3228875696659088
Breweries,Fishing Charters & Tours,0.32286936044692993
